id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
28418400,,,,0.842105,0.894737,0.894737,1238490,source/net/filebot/format/MediaBindingBean.java,1,8,8,,69,0,0,1238491,source/net/filebot/cli/ScriptShellMethods.java,3,9,7,,76,0,0
22830405,,,,0.478261,0.673913,0.673913,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0
22830684,,,,0.528302,0.716981,0.716981,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533681,source/net/filebot/util/SystemProperty.java,32,38,7,,53,1,0
28418386,,,,0.84375,0.9375,0.9375,1238464,source/net/filebot/similarity/SeasonEpisodeMatcher.java,1,7,7,,63,0,0,1238467,source/net/filebot/media/ReleaseInfo.java,5,10,6,,64,0,0
22830414,,,,0.465116,0.627907,0.627907,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533573,source/net/filebot/web/OpenSubtitlesXmlRpc.java,361,367,7,,38,1,0
22830497,,,,0.465116,0.604651,0.604651,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533629,source/net/filebot/util/prefs/FilePreferences.java,68,74,7,,32,1,0
22830584,,,,0.465116,0.674419,0.674419,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533657,source/net/filebot/util/ui/SimpleLabelProvider.java,65,71,7,,37,1,0
22830391,,,,0.46,0.7,0.7,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533571,source/net/filebot/win/WinAppUtilities.java,13,19,7,,50,1,0
22830334,,,,0.465116,0.581395,0.581395,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533533,source/net/filebot/Settings.java,44,50,7,,28,1,0
22830529,,,,0.395349,0.534884,0.534884,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533644,source/net/filebot/util/ui/SimpleLabelProvider.java,53,59,7,,27,1,0
22830286,,,,0.395349,0.627907,0.627907,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533483,source/net/filebot/similarity/CrossPropertyMetric.java,45,51,7,,40,1,0
22830565,,,,0.465116,0.604651,0.604651,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533649,source/net/filebot/util/prefs/FilePreferences.java,83,89,7,,32,1,0
22830558,,,,0.465116,0.604651,0.604651,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533641,source/net/filebot/vfs/ZipArchive.java,28,34,7,,36,1,0
28418390,,,,0.936508,0.968254,0.968254,1238464,source/net/filebot/similarity/SeasonEpisodeMatcher.java,1,7,7,,63,0,0,1238473,source/net/filebot/media/AutoDetection.java,1,7,7,,61,0,0
28418394,,,,0.84375,0.9375,0.9375,1238464,source/net/filebot/similarity/SeasonEpisodeMatcher.java,1,7,7,,63,0,0,1238479,source/net/filebot/ui/rename/HistoryDialog.java,3,8,6,,64,0,0
22830287,,,,0.488372,0.651163,0.651163,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533484,source/net/filebot/ui/list/ListItem.java,27,33,7,,31,1,0
22830599,,,,0.465116,0.604651,0.604651,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533574,source/net/filebot/hash/Ed2kHash.java,16,22,7,,32,1,0
22830368,,,,0.6,0.74,0.74,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533556,source/net/filebot/subtitle/SubtitleReader.java,27,33,7,,50,1,0
28418392,,,,0.952381,0.968254,0.968254,1238464,source/net/filebot/similarity/SeasonEpisodeMatcher.java,1,7,7,,63,0,0,1238476,source/net/filebot/similarity/EpisodeMetrics.java,1,7,7,,61,0,0
28418347,,,,0.853333,0.933333,0.933333,1238407,source/net/filebot/web/OpenSubtitlesXmlRpc.java,11,20,10,,72,0,0,1238408,source/net/filebot/web/TheTVDBClientV1.java,9,19,11,,75,0,0
24079290,,,,1,1,1,620548,source/net/filebot/ui/rename/HistoryDialog.java,805,817,13,,53,0,2,620549,source/net/filebot/ui/rename/HistoryDialog.java,718,730,13,,53,0,2
22830435,,,,0.641026,0.641026,0.641026,533595,source/net/filebot/format/ExpressionBindings.java,106,130,25,,117,1,0,533596,source/net/filebot/format/PropertyBindings.java,106,126,21,,75,1,0
28917605,,,,0.298969,0.484536,0.484536,1285425,source/net/filebot/similarity/SeriesNameMatcher.java,92,102,11,,97,1,0,1285426,source/net/filebot/ui/subtitle/upload/SubtitleMappingTableModel.java,87,95,9,,74,1,0
28418346,,,,0.945455,1,1,1238405,source/net/filebot/util/ui/notification/SimpleNotificationLayout.java,5,12,8,,55,0,0,1238406,source/net/filebot/util/ui/notification/QueueNotificationLayout.java,5,12,8,,55,0,0
28418445,,,,0.833333,0.930556,0.930556,1238519,source/net/filebot/ui/rename/RenameAction.java,15,23,9,,67,0,0,1238561,source/net/filebot/ui/filter/TypeTool.java,4,13,10,,72,0,0
22830716,,,,0.56,0.92,0.92,533686,source/net/filebot/ui/rename/RenameListCellRenderer.java,62,67,6,,25,1,0,533687,source/net/filebot/util/ByteBufferOutputStream.java,79,86,8,,25,1,0
